,M_1,M_2,M_3,M_5,M_6,M_8,M_9,M_10,M_12,M_18,M_19,M_21,M_22,M_24,M_25,M_26,M_27,M_28,M_29,M_30,M_31,M_32,M_33,M_34,M_35,M_36,M_37,M_39,M_40,M_42,M_44,M_45,M_46,M_47,M_48,M_49,M_50,M_51,M_54,M_55,M_56,M_57,M_58,M_61,M_64,M_66,M_67,M_68,M_69,M_70,M_72,M_73,M_76,M_78,M_79,M_80,M_84,M_87,M_88,M_89,M_92,M_94,M_95,M_98,M_99,M_100,M_102,M_105,M_107,M_108,M_109,M_110,M_111,M_112,M_113,M_114,M_115,M_116,M_117,M_118,M_119,M_120,M_121,M_122,M_123,M_125,M_127,M_129,M_130,M_131,M_132,M_133,M_134,M_135,M_136,M_137,M_138,M_139,M_140,M_141,M_142,M_143,M_144,M_145,M_148,M_149,M_152,M_155,M_156,M_159,M_160,M_161,M_162,M_164,M_165,M_166,M_167,M_168,M_170,M_171
s_016um_00286_00227-1,0.0032788962,0.0021582842,0.0006125644,0.0019610822,0.00502792,6.528199e-05,0.0031476766,0.0057462156,-3.46452e-06,1.1641532e-10,1.1712313e-05,0.014992654,0.002917692,0.000483267,-1.8086284e-06,1.6901642e-05,-0.00018681586,0.004159093,0.022495538,0.015892178,0.00035434216,0.014154017,0.008027762,0.010598838,-9.7721815e-05,-1.2908131e-06,-2.637878e-05,0.0028223097,-4.6007335e-07,0.01389569,0.020340353,9.488314e-06,0.008281887,0.0008492321,0.00013079494,-0.00024019927,7.3239207e-06,0.015035629,6.914139e-06,0.018404394,0.00037463754,0.0013020635,0.010170341,0.00022756308,0.014780015,1.8518418e-05,0.024843425,0.00012277812,0.00021409988,0.022323966,-8.324161e-06,1.7462298e-10,9.676069e-05,-1.6763806e-07,0.03381601,0.0009047836,0.004528269,9.7960234e-05,0.010452509,0.0056084394,-1.5664846e-05,0.0040182024,0.0037801415,0.0050053447,0.009047091,0.0009627044,0.014823228,0.005409807,0.006280929,0.006644845,0.008235991,0.028636217,0.004416734,3.0323863e-05,0.0005842671,0.018862545,0.007398218,0.009171724,1.1283904e-05,-4.8801303e-07,0.0026984215,0.015854448,-1.6354024e-06,0.026864976,9.094179e-05,0.00014618039,-0.0001475066,7.287413e-05,0.02146104,-0.00013882667,7.0273876e-05,2.02097e-06,0.0041864216,0.016262263,0.0057314932,0.021448731,-3.585592e-05,0.026552886,0.04379493,0.003415808,0.03744635,3.118068e-05,0.013179183,0.0008442104,0.029212058,0.030257374,0.02427435,0.00077976286,0.00088618696,0.02974245,2.4173409e-05,0.00014121085,0.00049841404,0.00019743294,0.009342551,0.0001148507,2.6579946e-06,0.0009730011,0.0047461987,0.015134752
s_016um_00301_00075-1,0.0031907856,0.00205867,0.00013682246,0.0018609613,0.005032286,6.8455935e-05,0.003011331,0.0056556165,8.875504e-07,-5.122274e-09,1.0665506e-05,0.014995664,0.0013659745,0.0004531741,-4.293397e-07,1.4066696e-05,-0.00022732466,0.0013351738,0.022337794,0.016248882,0.0003964603,0.014104366,0.004594147,0.01262787,-4.0106475e-05,-4.6733767e-06,-2.625212e-05,0.0028232187,-6.7520887e-09,0.0143689215,0.020456642,1.2699515e-05,0.008183926,0.00073966384,0.00019625574,-0.00024016201,1.5847385e-05,0.015015662,0.00019118935,0.019100875,0.00040596724,0.0013907403,0.009399176,0.00027100742,0.014797717,1.2319535e-05,0.025085568,0.0005453229,0.00022674352,0.02308628,-1.532957e-06,5.187467e-07,0.0003591627,-1.010485e-07,0.03346455,0.00076554716,0.004167795,0.00015185773,0.0104827285,0.0056121647,1.3317913e-07,0.004044071,0.0037796944,0.005028099,0.009094626,0.0009883493,0.0147509575,0.005417794,0.0061845183,0.0066750944,0.008547097,0.028636247,0.0043077916,2.2310764e-05,0.000564456,0.018869936,0.007160634,0.009264439,3.137812e-05,-4.8443675e-05,0.002252534,0.015597343,-4.2375177e-06,0.026334196,0.00028594583,3.6478043e-05,-0.00014748424,6.612018e-05,0.021312386,-0.00013919175,6.09383e-05,-1.7974526e-07,0.004145533,0.015531659,0.0070374906,0.021382064,-4.465133e-05,0.026680231,0.039748877,0.0034216046,0.03752193,3.1098723e-05,0.013179064,0.00080542266,0.02654311,0.029756308,0.024274826,0.00065389276,0.0005186051,0.029770553,2.983585e-05,0.0001308471,0.000489898,0.00020628422,0.008670956,0.00020902604,4.4491142e-05,0.0016930252,0.0047317,0.015084922
s_016um_00293_00215-1,0.0032179952,0.0020368546,8.9004636e-05,0.0018041879,0.0050406307,4.446879e-05,0.0030052662,0.0055515766,-1.5936792e-05,2.1923333e-05,-1.4137477e-06,0.014993787,0.0013998449,0.0004894361,-1.1242926e-05,1.2714416e-05,-0.00025177002,1.733005e-05,0.021510392,0.014621884,0.00022311509,0.013122618,0.0010811687,0.005419582,-0.0011854917,-1.9203871e-06,0.0017251372,0.002010256,-2.0023435e-08,0.018973619,0.020169765,0.0009164363,0.008140892,-0.0001449734,6.8455935e-05,-0.00024023652,6.9011e-07,0.014920443,-0.00040402263,0.017905116,0.00029967725,0.0011589676,0.012244999,2.753362e-05,0.014793813,9.110197e-06,0.023527294,-8.4750354e-08,0.00025399774,0.023274183,5.764887e-07,-2.910383e-11,-3.2149255e-06,-1.3615936e-06,0.03393203,-5.3450465e-05,0.0035320371,0.0032997876,0.010479212,0.00611645,-3.259629e-09,0.003912866,0.0037346184,0.005060792,0.008968353,0.00077071786,0.014483988,0.0054122657,0.0050559044,0.0066942573,0.006698191,0.028636634,0.0046931654,9.082258e-06,0.0006695688,0.018851936,0.0071486533,0.008228928,2.015382e-06,-1.905486e-06,0.00024109334,0.01585725,-5.215034e-05,0.023800611,-3.7774444e-06,-7.885322e-05,-0.0001475513,0.00010345131,0.023121327,-1.466833e-07,0.0021377057,-1.3124198e-05,0.0039679706,0.015332401,0.0040255636,0.02050966,-3.392622e-05,0.02961716,0.038728118,0.0034775883,0.040167034,8.4251165e-05,0.013178974,0.00096447766,0.030375421,0.030492961,0.029895574,0.001955539,0.021422297,0.030633062,-3.390014e-05,9.573251e-05,0.00062621385,0.00018787384,0.012924612,-4.656613e-06,-0.00028523058,0.0001469925,0.0047325045,0.014184415
s_016um_00140_00251-1,0.00329265,0.0021453798,0.00043407828,0.0019090474,0.0051733553,0.00021995604,0.0030869842,0.0057729185,6.61239e-08,3.4924597e-10,5.953014e-06,0.014997184,0.0010191202,0.00043687224,1.3271347e-08,1.3187528e-05,-0.00023631752,0.0021305382,0.021739125,0.015628964,0.00033245236,0.013577819,0.02204743,0.0129645765,-8.508563e-06,2.6412308e-06,-2.5697052e-05,0.0034787357,-1.7508864e-07,0.014176428,0.020286292,6.851554e-05,0.008751512,0.001596421,0.00015258044,-0.00024023652,3.054738e-06,0.014977038,2.9128045e-05,0.01853323,0.00038436055,0.0013413578,0.008657187,0.0002868548,0.0147795975,0.00010294467,0.024531245,0.00012937188,0.00023107976,0.022998184,-8.799136e-06,1.5133992e-08,-1.3370067e-05,2.719462e-06,0.032551467,0.00014937669,0.0040204376,3.347546e-05,0.010496497,0.005609691,3.1944364e-07,0.0039906204,0.0037754327,0.0050049573,0.009074897,0.0011430085,0.014505476,0.0054641664,0.0067529976,0.0066808164,0.0076324344,0.028638601,0.004409656,6.47828e-06,0.000838995,0.01887384,0.0072585642,0.008660853,2.1837652e-05,-3.0193478e-06,0.0012915283,0.015202165,-3.201887e-06,0.029068708,2.1755695e-06,0.00023768842,-0.00014682114,4.5981258e-05,0.021417558,-0.00013887137,0.00010752678,4.084781e-06,0.0042079836,0.016120285,0.0056176186,0.022899896,-2.713874e-05,0.027976006,0.047111154,0.0034187138,0.037486076,3.424287e-05,0.013179183,0.00086303055,0.028995335,0.030325264,0.025326341,0.0036456287,0.0011828244,0.030442089,0.00010663271,0.00015695393,0.000554502,0.00021608174,0.010877818,8.4728e-05,8.828938e-05,0.004555166,0.004739091,0.01509735
s_016um_00247_00386-1,0.003339678,0.00224486,2.1837652e-05,0.0017047673,0.005173728,1.63652e-05,0.003055334,0.0055350065,-6.708503e-05,2.8945506e-05,-1.4211982e-06,0.01500988,0.0017404407,0.00047709793,-2.3189932e-07,1.1906028e-05,-0.0002451688,1.2855977e-05,0.021793246,0.014340907,0.00030727684,0.013339996,0.0020329952,0.0061970055,-0.0005395636,-5.5506825e-06,-4.656613e-10,0.002018392,-2.0395964e-07,0.014652997,0.02016744,0.0008998066,0.007970065,-9.180978e-06,7.7512115e-05,-0.00024023652,2.7846545e-07,0.014938265,-9.62764e-05,0.018551469,0.00034410506,0.0012789369,0.011829168,4.6711415e-05,0.014819294,1.1309981e-05,0.023663074,9.5460564e-08,0.00022793561,0.022400677,-2.933666e-06,2.5290996e-05,-2.1468848e-05,-9.080395e-09,0.034045875,-1.9818544e-06,0.00362733,0.0021424592,0.010512561,0.006272793,5.1930547e-06,0.0039330274,0.003746286,0.0050067157,0.008948207,0.0007708818,0.014440745,0.0054102093,0.0051414967,0.006653577,0.0068050027,0.02865073,0.0044678003,3.84897e-05,0.0004767999,0.018842012,0.0074020326,0.008895278,1.3500452e-05,0.0,0.00013204664,0.014654607,-4.4878572e-05,0.027370334,-2.2668391e-06,5.9138983e-07,-0.00014784932,7.2505325e-05,0.022866309,-2.4680048e-08,0.0027692467,-3.5390258e-06,0.00394322,0.015488535,0.003937155,0.021192402,-2.6013702e-05,0.030217528,0.04324624,0.003455311,0.038650602,6.6787004e-05,0.013178974,0.0009776056,0.03281659,0.030833095,0.029908955,0.0030635,0.030264497,0.03042832,-9.439886e-06,0.000103496015,0.000630036,0.00019518286,0.013130486,-2.5052577e-07,-0.00015206635,0.001621753,0.004770756,0.01426962
s_016um_00202_00221-1,0.0031380206,0.0020165145,8.0328435e-05,0.0018766522,0.0050162673,1.7311424e-05,0.0030474365,0.0056339204,-1.1920929e-07,2.7101487e-07,0.00014758855,0.01499626,0.0025800914,0.0004657805,-4.1816384e-07,1.7866492e-05,-0.00022416562,0.00038721412,0.022358596,0.016555369,0.00035894662,0.014346182,0.00585863,0.011963725,-4.0840358e-05,-5.3308904e-06,-2.6211143e-05,0.0030273646,1.7462298e-10,0.013543934,0.02067399,2.2612512e-06,0.007983983,0.00028339773,0.00021751225,-0.00023972988,4.0020794e-05,0.015021533,0.00018726289,0.01922664,0.00042205304,0.0013545752,0.009885758,0.00021477044,0.014811397,1.0009855e-05,0.025073111,0.0007406324,0.00022235513,0.022663623,4.9881637e-05,5.5879354e-09,-4.5057386e-06,-1.466833e-07,0.033019632,0.00013221055,0.0042565763,8.974224e-05,0.010641575,0.005607784,-5.764887e-07,0.004110992,0.0038262457,0.0050084144,0.009055644,0.0009506643,0.01470542,0.0054282546,0.006715536,0.006659448,0.008434236,0.028636187,0.004233256,5.271286e-07,0.0006268099,0.018882722,0.007330239,0.0087605715,0.00042483956,-5.243346e-05,0.0060372353,0.015679002,1.7106533e-05,0.0258677,0.00019006431,5.8040023e-05,-0.00014592707,3.3825636e-05,0.021318167,-0.00013995916,4.805252e-05,-9.359792e-08,0.0041847825,0.015707642,0.0065734684,0.021198899,-4.0795654e-05,0.025732279,0.040448368,0.003414914,0.037451833,2.7634203e-05,0.013179004,0.0007585883,0.02599144,0.02963686,0.02451247,0.0013352782,0.00024852157,0.029710919,4.7825277e-05,0.00014510006,0.00046800822,0.00019468367,0.00942868,0.0003548488,1.7462298e-09,0.0013779253,0.004743457,0.015086204
s_016um_00017_00102-1,0.003304556,0.0021242648,0.00018130243,0.0019042045,0.005058527,0.00036752224,0.003120333,0.005736977,1.6354024e-05,1.9185245e-07,6.8068504e-05,0.014999688,0.0014342666,0.00045844167,-1.2805685e-08,1.752004e-05,-0.00021537393,0.002038896,0.022136837,0.015936017,0.00034804642,0.014154911,0.012084216,0.011072099,-5.93625e-05,1.6298145e-09,-2.6278198e-05,0.0028851777,-1.0430813e-07,0.013987869,0.020490527,7.3708594e-05,0.008184165,0.00076289475,0.0001417771,-0.00024023652,1.2099743e-05,0.014997423,0.00013820082,0.01877904,0.00040116906,0.0013699383,0.009428769,0.00023595244,0.014779896,1.8622726e-05,0.024882823,0.00033283234,0.00022245198,0.022882998,-7.82311e-06,-4.61936e-07,-3.727153e-06,5.820766e-08,0.033103973,0.0003207773,0.004208684,0.00012511015,0.010445923,0.0056079924,-1.60411e-05,0.0039954036,0.0037769228,0.0050045997,0.009029716,0.001102522,0.0146538615,0.0054186285,0.006194055,0.0066888332,0.0077162385,0.028636426,0.0044790357,5.009398e-05,0.0006967932,0.018875659,0.0072900653,0.008945763,-6.565824e-08,-8.037314e-07,0.0040678084,0.015532523,-2.0302832e-07,0.027525693,2.6859343e-05,0.00017879158,-0.00014390796,4.284084e-05,0.021496415,-0.00013689697,5.61364e-05,6.094575e-06,0.0042767376,0.016132802,0.00691247,0.022534996,-2.6095659e-05,0.027030915,0.046639442,0.003420785,0.037504405,3.4593046e-05,0.013180673,0.0008729398,0.029511362,0.030408025,0.024848908,0.0022921264,0.0019099563,0.02992171,6.1914325e-05,0.0001455918,0.0005402416,0.0002123639,0.010716617,0.0001077652,8.05594e-08,0.0014986098,0.0047403574,0.0153054595
s_016um_00208_00225-1,0.0032628328,0.0021879673,4.6662986e-05,0.001817137,0.0050211847,0.0002297759,0.0030784905,0.0057448447,-1.8551946e-06,2.6784837e-06,4.984811e-05,0.014988869,0.0017708391,0.0004490912,2.8871e-08,1.36345625e-05,-0.00019929558,0.0049863607,0.022755563,0.015877873,0.0003895685,0.014030665,0.0139096975,0.009463787,-0.00018183142,1.2246892e-07,-2.6412308e-05,0.002774462,-1.3969839e-09,0.01382187,0.020415753,2.2649765e-05,0.008328557,0.0007145703,0.00012414157,-0.00024022907,1.1894852e-05,0.015070021,3.777072e-05,0.019046724,0.0003991425,0.0013844222,0.009853542,0.00021199882,0.014779329,2.1189451e-05,0.025108755,0.00065336376,0.00020997226,0.022270769,-5.4836273e-06,-2.907589e-06,-6.7371875e-05,-3.632158e-08,0.03401822,0.0008594394,0.0046213716,9.94876e-05,0.010450631,0.0056069493,-3.5390258e-07,0.004083857,0.003807515,0.0050070286,0.008985549,0.00095809996,0.014691204,0.0054071993,0.006034732,0.0066771507,0.007645726,0.028636217,0.0043845177,1.3917685e-05,0.00044246018,0.018869609,0.00737527,0.008367777,9.769574e-06,1.9790605e-09,0.004451394,0.015602976,-1.1641532e-10,0.02661705,9.4242394e-05,0.00011750311,-0.0001476109,7.7519566e-05,0.02146858,-0.00013245642,7.773563e-05,9.430572e-06,0.004160702,0.016098052,0.0065576136,0.021748573,-2.1062791e-05,0.02666387,0.048659295,0.0034145117,0.0374431,3.3997e-05,0.013179034,0.00088335574,0.029873788,0.030185342,0.024440944,0.0027090907,0.0018336624,0.030008078,4.0575862e-05,0.00016830862,0.0005457178,0.00020883232,0.011627346,5.3633004e-05,-2.8684735e-06,0.001105547,0.004758224,0.015167177
s_016um_00236_00304-1,0.0032396466,0.002065897,0.0002817586,0.0018834025,0.0050962716,0.0002952516,0.0031292886,0.0057002306,-9.91486e-06,-1.5506521e-07,9.498745e-05,0.014992952,0.01106295,0.0005405545,-5.54882e-06,4.798174e-05,-0.00016205013,0.0015620589,0.022636175,0.016506016,0.00033184886,0.014533401,0.0069467127,0.01165688,-1.6748905e-05,-3.3341348e-06,-2.6404858e-05,0.0026126653,-6.06291e-07,0.013319463,0.020273834,7.428229e-06,0.008361191,0.00069984794,0.00022567809,-0.00024023652,3.75323e-06,0.014962494,3.9648265e-05,0.018968582,0.00039898604,0.0012942404,0.011926234,0.00013525039,0.014781117,1.0060146e-05,0.024377972,1.9431114e-05,0.00022635609,0.0230591,0.00023353845,-2.4791807e-06,5.2522868e-05,-9.546056e-09,0.032405823,8.165091e-05,0.0040308833,0.00012178719,0.010454088,0.0056076944,-3.9868057e-05,0.0039684325,0.003756836,0.005004227,0.009079635,0.0012148172,0.014898211,0.0054092854,0.0064285696,0.006700933,0.007927418,0.028636187,0.0043661,0.00019714236,0.00081050396,0.018847287,0.0073531866,0.010516375,-2.910383e-10,-5.3443015e-05,0.003847614,0.015844911,-1.1641532e-10,0.02715984,1.9934028e-05,0.0002709329,-0.00014740229,8.5651875e-05,0.021472096,-0.00013750792,7.246807e-05,-4.4684857e-06,0.004129514,0.015543073,0.0048099607,0.021570116,-4.9173832e-05,0.027522713,0.04224369,0.0034167618,0.037462562,3.5185367e-05,0.013180047,0.0008793771,0.02989927,0.030430913,0.024233699,0.0001778081,0.00036731362,0.030048996,2.355501e-05,0.00012592226,0.00052080303,0.00019566715,0.0074208677,1.4487654e-05,-3.028661e-06,0.0033299476,0.0047357082,0.0148215
s_016um_00156_00341-1,0.0032528937,0.0023486614,0.00018654764,0.0018434674,0.0051179826,5.4456294e-05,0.0030476898,0.005873084,-1.7914921e-05,-2.7567148e-07,2.9664487e-05,0.014993191,0.0006109923,0.00044706464,2.0861626e-07,1.1600554e-05,-0.00023192912,0.0010522008,0.021979988,0.015471667,0.00034896284,0.013382226,0.009032935,0.009569854,-6.504357e-05,-1.9278377e-07,-2.5957823e-05,0.0025692582,-2.0302832e-07,0.014908165,0.020331949,0.0007786155,0.008238733,0.00059794635,0.00016832352,-0.00024023652,1.7806888e-06,0.015043974,8.0004334e-05,0.018699676,0.00040588528,0.0013541877,0.008861005,0.0003067404,0.01478067,1.45584345e-05,0.024533302,0.00017417967,0.00022462755,0.022812605,-9.110197e-06,-2.3860484e-06,0.00064783543,-1.2340024e-08,0.032514215,2.95043e-05,0.0038330406,0.00014667958,0.010563403,0.005617857,-1.5206635e-05,0.003942013,0.0037495047,0.00504151,0.008993119,0.0011485815,0.014555931,0.0054202676,0.0064456463,0.006663561,0.007834047,0.028653711,0.004337147,1.0993332e-05,0.0005977452,0.018877596,0.0072336495,0.009129494,0.00012934953,-3.600493e-06,0.0071068704,0.01598531,3.511086e-07,0.028147489,-1.8626451e-08,6.144494e-05,-0.0001367554,1.4901161e-05,0.021642804,-0.00012532622,8.991361e-05,7.810071e-06,0.0042893887,0.016097486,0.0061549246,0.022592574,-9.872019e-06,0.030233681,0.05635953,0.003461033,0.037914634,6.420165e-05,0.0131800175,0.001054585,0.033484846,0.031226993,0.027163923,0.003110692,0.0050219595,0.030633003,9.574741e-05,0.00016154349,0.00071159005,0.0002733469,0.012127608,0.0002098605,-3.0267984e-09,0.001973763,0.004743606,0.01543054
s_016um_00366_00253-1,0.0032250583,0.0020122826,1.9662082e-05,0.0018441528,0.005009368,3.8400292e-05,0.003274694,0.0056098104,-8.8110566e-05,2.6989728e-06,7.171184e-06,0.015000105,0.00027179718,0.0004387647,-3.374368e-05,7.6927245e-06,-0.00017534196,0.006998867,0.02108553,0.015142202,0.00021327287,0.013662934,0.0018392503,0.006875694,-0.00045769662,-1.2805685e-09,-2.6106834e-05,0.002077654,-1.0384247e-06,0.014834821,0.020359397,1.5832484e-08,0.008261114,0.00014809519,0.00028251857,-4.7873706e-05,2.875924e-06,0.014917761,-3.017485e-07,0.017712623,0.0003219396,0.0011724234,0.007903516,0.0001975894,0.0147797465,6.157905e-06,0.02394244,5.820766e-11,0.0002213642,0.02268958,-4.4070184e-06,-1.417473e-05,-0.00019477308,0.0001732558,0.03515175,3.2879412e-05,0.00373362,4.3682754e-05,0.010470152,0.0056682527,-9.641796e-05,0.0039378405,0.0037489235,0.0050655156,0.008969963,0.00084137917,0.014489859,0.0054389536,0.00431107,0.0067010224,0.007951289,0.028636187,0.0043381453,0.0001187399,0.00051844865,0.018848836,0.0070755184,0.008908212,2.7909875e-05,-4.3872744e-05,0.0022222102,0.014168471,0.00043240935,0.030710995,-5.71236e-05,0.0042547137,-0.00012803823,5.1379204e-05,0.021609277,-0.000116080046,0.0001462251,-2.970919e-07,0.0042556375,0.0155469775,0.0042769164,0.021671236,-6.388128e-05,0.026573151,0.037837893,0.0034133643,0.037436336,2.8267503e-05,0.013179004,0.000785023,0.026641458,0.02958417,0.023504764,0.0005202368,6.174296e-05,0.029653698,-5.23068e-05,0.00012694299,0.00047503412,0.00018777698,0.008515805,0.00012177974,-0.00018873811,0.00045562536,0.00475432,0.014293551
s_016um_00280_00276-1,0.0032213181,0.002077058,0.0004620105,0.0018523037,0.005018726,4.6044588e-05,0.003014192,0.005731344,-1.2610108e-06,-6.100163e-08,4.9099326e-06,0.014990151,0.0019013435,0.0004528165,-1.2014061e-06,2.0705163e-05,-0.00017428398,0.0013008267,0.022234946,0.01590249,0.00043910742,0.0140915215,0.0025149286,0.010840923,-0.00011712313,-5.122274e-08,-2.5980175e-05,0.0025971532,-3.958121e-08,0.014192253,0.020460486,6.1392784e-05,0.008290499,0.00078728795,0.000118881464,-0.00024022162,4.6931207e-05,0.015062749,6.0554594e-06,0.018650144,0.00039615482,0.0013357997,0.009833902,0.00012624264,0.014799714,1.2654811e-05,0.024794042,0.00024700165,0.00023130327,0.02329743,-1.2751669e-05,-4.1536987e-07,7.975474e-05,6.2864274e-09,0.034210145,0.0009915233,0.0045456886,3.3542514e-05,0.010456264,0.005607128,-1.0244548e-08,0.00406529,0.003788799,0.0050152987,0.009164333,0.00093363225,0.014900178,0.005431205,0.0059548914,0.0066584945,0.008074164,0.028636187,0.004345283,9.0271235e-05,0.0006138459,0.018871456,0.0074110925,0.008957475,4.893169e-06,-5.878508e-06,0.0020352453,0.015183181,-9.212643e-06,0.02663207,0.0004117936,6.655231e-05,-0.0001481995,8.3975494e-05,0.0213041,-0.00013843179,4.292652e-05,-1.8626451e-09,0.004237771,0.015890777,0.005888045,0.021257699,-3.928691e-05,0.027053952,0.04280284,0.003412947,0.03742543,3.139302e-05,0.013179094,0.00082343817,0.029335856,0.030338973,0.025186777,0.00017030537,0.00062761456,0.030083,5.1870942e-05,0.0001314506,0.0005129576,0.00019329041,0.008860409,3.950298e-05,8.905679e-05,0.0011321008,0.0047633946,0.015157878
s_016um_00146_00029-1,0.0035573244,0.0022560656,0.0004966259,0.0019531697,0.005222082,4.9829483e-05,0.0030839294,0.005608499,-2.033636e-05,1.3131648e-06,2.9802322e-07,0.014980912,0.0002669841,0.00044415146,-1.5366822e-06,1.3649464e-05,-0.00021823496,9.7729266e-05,0.021256775,0.015062571,0.0002911389,0.013725221,0.011842191,0.007896334,-7.5463206e-05,-7.21775e-09,-2.1345913e-05,0.0026880652,-4.777685e-07,0.015363753,0.020226896,0.0016651005,0.0079588,4.3921173e-06,0.000121705234,-0.00024022162,9.359792e-07,0.015005469,2.2128224e-06,0.018820107,0.0004042238,0.0014349967,0.008888125,0.000193201,0.014784038,3.1728297e-05,0.024654925,0.0005932152,0.00022010505,0.021955907,-7.636845e-08,-4.535541e-06,0.0010280013,1.0477379e-08,0.03284359,6.9484115e-05,0.003891468,0.0033751428,0.010825038,0.005638987,-1.8859282e-08,0.0039509386,0.0037590712,0.0050169975,0.008955181,0.00092093647,0.014538884,0.005438328,0.005680889,0.0066768825,0.0070120394,0.028649896,0.004498303,0.00015164167,0.0006512329,0.018904537,0.0071496367,0.008511305,2.79136e-05,2.0187348e-05,0.0030240417,0.01548925,-3.779307e-06,0.02709335,9.452924e-07,2.2690743e-05,-0.0001386851,2.4888664e-05,0.022089064,-8.9265406e-05,0.00017929077,-2.233684e-05,0.0041296184,0.015372813,0.0055000186,0.021694094,-4.8600137e-05,0.028053254,0.042342484,0.003419429,0.037522435,3.830716e-05,0.013281703,0.00085912645,0.028992712,0.030375749,0.027096868,0.00012888014,0.0030522496,0.03032747,8.676946e-05,0.00010456145,0.00062092394,0.00025890768,0.0070089996,0.00018856674,-2.4698675e-06,0.002281636,0.0047396272,0.015193373
s_016um_00078_00042-1,0.00330621,0.0021948218,0.00045045465,0.001853168,0.0050766766,0.00017454475,0.0031436533,0.00567317,-7.269904e-06,-1.2805685e-07,0.0005987808,0.015016943,0.0054604113,0.00046224147,-4.0698797e-07,2.4300069e-05,-0.00018955022,0.0015079975,0.022191674,0.01623094,0.00031865388,0.014260381,0.012753338,0.011405081,-3.2685697e-05,-9.313226e-10,-2.5998801e-05,0.002619177,-3.0640513e-07,0.014190495,0.020285219,8.522719e-05,0.008062482,0.00025110692,0.00018728524,-0.00024022907,5.3104013e-06,0.014973789,4.7393143e-05,0.018614203,0.0003873855,0.0013353974,0.010651708,0.0002361834,0.014779836,1.15484e-05,0.024730414,0.000114664435,0.00024922192,0.023269147,-6.5471977e-07,-4.4368207e-06,2.910383e-11,-8.614734e-09,0.03228596,1.6763806e-05,0.0038672686,9.8474324e-05,0.010445863,0.005625844,-3.5718083e-05,0.003951937,0.00375247,0.0050028116,0.009072542,0.0011751503,0.014751554,0.0053960085,0.006943643,0.0067127645,0.008006126,0.028636217,0.0044528544,2.6840717e-05,0.0007505864,0.018852115,0.0073275566,0.009704709,6.891787e-08,-5.5469573e-06,0.005244851,0.015948653,9.313226e-09,0.026722848,1.905486e-06,0.00028769672,-0.00014624,5.7257712e-05,0.0214926,-0.0001366362,6.3139945e-05,-6.239861e-08,0.0041720867,0.015886456,0.005809456,0.02223596,-3.4172088e-05,0.027869046,0.048400998,0.0034311116,0.03763941,4.01251e-05,0.013179064,0.00089021027,0.029711694,0.030649066,0.024650425,0.0010294169,0.00049315393,0.030121446,2.7120113e-06,0.00015000999,0.0005512908,0.00021597743,0.0090275705,9.8995864e-05,4.26732e-06,0.0015647858,0.0047314614,0.014826328
